TIME_StartTime,IMU_AccX,IMU_AccY,IMU_AccZ,IMU_GyroX,IMU_GyroY,IMU_GyroZ,IMU_MagX,IMU_MagY,IMU_MagZ,IMU_tA,IMU_tG,IMU_tM
83486721,-0.358121842146,-0.968172669411,-9.44777202606,-0.0169988013804,0.00723547302186,-0.00926809385419,0.105703406036,-0.186247467995,0.530129790306,0.0,0.0,0.0
83490535,-0.428007602692,-1.317014575,-9.41157341003,-0.00819873809814,-0.00531880138442,-0.0110886832699,0.0779796168208,-0.175405591726,0.537320375443,0.0,0.0,0.0
83490535,-0.428007602692,-1.317014575,-9.41157341003,-0.00819873809814,-0.00531880138442,-0.0110886832699,0.0779796168208,-0.175405591726,0.537320375443,0.0,0.0,0.0
83495378,-0.645906686783,-1.33373904228,-9.6854467392,0.00488739879802,-0.0120879709721,-0.00288088992238,0.0779796168208,-0.175405591726,0.537320375443,0.0,0.0,0.0
83498669,-0.74168998003,-1.17473971844,-9.91509246826,0.0199125427753,-0.00662191258743,0.0101138930768,0.0534113012254,-0.131206378341,0.579888641834,0.0,0.0,0.0
83502619,-0.906215429306,-0.949307441711,-9.96019744873,0.0213636495173,0.00466927094385,0.0149096436799,0.0534113012254,-0.131206378341,0.579888641834,0.0,0.0,0.0
83507316,-0.789851367474,-0.756415128708,-9.86975002289,0.00955009460449,0.0203257147223,0.00430904282257,0.0534113012254,-0.131206378341,0.579888641834,0.0,0.0,0.0
83510831,-0.580124974251,-0.640300810337,-9.67037582397,-0.00725979218259,0.027017204091,-0.00715633342043,0.0340073630214,-0.112032569945,0.656008064747,0.0,0.0,0.0
83514661,-0.253416150808,-0.758921504021,-9.46809387207,-0.0234549026936,0.0218837242573,-0.0177478641272,0.0340073630214,-0.112032569945,0.656008064747,0.0,0.0,0.0
83519000,-0.174484789371,-0.982174038887,-9.34837436676,-0.0219670739025,0.0111660892144,-0.0172222424299,0.00797439925373,-0.096908763051,0.703994274139,0.0,0.0,0.0
83522673,-0.243772119284,-1.38560545444,-9.2767124176,-0.0117603400722,-0.00202511553653,-0.00875997263938,0.00797439925373,-0.096908763051,0.703994274139,0.0,0.0,0.0
83526468,-0.452672123909,-1.53125917912,-9.35224056244,-0.00498332083225,-0.0177838504314,-0.0100608794019,0.00797439925373,-0.096908763051,0.703994274139,0.0,0.0,0.0
83532375,-0.738787591457,-1.28647637367,-9.61424636841,0.00645059114322,-0.0204947665334,-0.00454043969512,0.000875639147125,-0.0884406641126,0.712010800838,0.0,0.0,0.0
83538888,-1.13999521732,-0.842199146748,-9.95829200745,0.0165127404034,-0.00654166378081,0.00734172249213,0.0215529669076,-0.101383760571,0.677171349525,0.0,0.0,0.0
83543221,-1.00805616379,-0.599804401398,-9.8751449585,0.0042046229355,0.00764908269048,0.00155818532221,0.0215529669076,-0.101383760571,0.677171349525,0.0,0.0,0.0
83543221,-1.00805616379,-0.599804401398,-9.8751449585,0.0042046229355,0.00764908269048,0.00155818532221,0.0215529669076,-0.101383760571,0.677171349525,0.0,0.0,0.0
83546480,-0.753644824028,-0.683677971363,-9.79893684387,-0.0101487692446,0.0161055549979,-0.00416088430211,0.0215529669076,-0.101383760571,0.677171349525,0.0,0.0,0.0
83550507,-0.466482311487,-0.771782457829,-9.86371994019,-0.0206280741841,0.0150815071538,-0.0113897584379,0.0573579035699,-0.142005383968,0.593800008297,0.0,0.0,0.0
83555231,-0.344620287418,-1.04131746292,-9.58711719513,-0.0124323265627,0.016980169341,-0.00571387493983,0.0573579035699,-0.142005383968,0.593800008297,0.0,0.0,0.0
83559333,-0.352734148502,-1.18327772617,-9.40856838226,-0.00928520224988,0.0068645416759,-0.0137539403513,0.0891333520412,-0.178764626384,0.488531976938,0.0,0.0,0.0
83562760,-0.507470548153,-1.19794487953,-9.62961769104,-0.00100610195659,-0.00306581170298,-0.00745305465534,0.0891333520412,-0.178764626384,0.488531976938,0.0,0.0,0.0
83586611,-0.194921240211,-0.943077206612,-9.39869880676,-0.0186516363174,0.010858620517,-0.0146232200786,0.0520978569984,-0.143081396818,0.575453281403,0.0,0.0,0.0
83592172,-0.191995546222,-1.3114335537,-9.36690807343,-0.0123997218907,-0.00254322425462,-0.011438107118,0.00111061264761,-0.100460864604,0.669524252415,0.0,0.0,0.0
83595303,-0.503639936447,-1.30520498753,-9.49465465546,-0.00660192780197,-0.0118109965697,-0.0129982456565,0.00111061264761,-0.100460864604,0.669524252415,0.0,0.0,0.0
83599461,-0.860545635223,-1.18855941296,-9.7091178894,0.00677546160296,-0.0127587737516,-0.00394610315561,0.066219471395,-0.147303134203,0.576528728008,0.0,0.0,0.0
83604139,-1.08164286613,-1.04609668255,-9.79087638855,0.0131812412292,-0.0126246511936,0.00531431799755,0.066219471395,-0.147303134203,0.576528728008,0.0,0.0,0.0
83604139,-1.08164286613,-1.04609668255,-9.79087638855,0.0131812412292,-0.0126246511936,0.00531431799755,0.066219471395,-0.147303134203,0.576528728008,0.0,0.0,0.0
83607455,-1.1619784832,-0.803582072258,-9.8537569046,0.00825636368245,-0.00397555250674,0.000731490901671,0.066219471395,-0.147303134203,0.576528728008,0.0,0.0,0.0
83611303,-1.09958648682,-0.752921581268,-9.93934345245,0.00192479137331,0.00601396849379,0.00416392274201,0.093711361289,-0.196352541447,0.481869578362,0.0,0.0,0.0
83616004,-0.731007039547,-0.772395074368,-9.85223197937,-0.00814477074891,0.014824016951,0.00128541362938,0.093711361289,-0.196352541447,0.481869578362,0.0,0.0,0.0
83619413,-0.421011030674,-0.762082755566,-9.73624229431,-0.0137836495414,0.0156351029873,-0.00492625497282,0.0443049110472,-0.142376288772,0.524727702141,0.0,0.0,0.0
83623341,-0.218455284834,-1.083111763,-9.66119384766,-0.00830329023302,0.0170776415616,-0.00430962117389,0.0443049110472,-0.142376288772,0.524727702141,0.0,0.0,0.0
83628062,-0.313200235367,-1.19741272926,-9.59083557129,-0.0074444944039,0.00982982944697,-0.0127956746146,0.0443049110472,-0.142376288772,0.524727702141,0.0,0.0,0.0
83631354,-0.516318798065,-1.1350325346,-9.6759147644,0.000611680559814,0.00618142308667,-0.00705393310636,-0.00268586259335,-0.0696263760328,0.645655333996,0.0,0.0,0.0
83635445,-0.655142664909,-1.04674291611,-9.63907718658,0.00715047074482,0.00732449721545,-0.00127636454999,-0.00268586259335,-0.0696263760328,0.645655333996,0.0,0.0,0.0
83639699,-0.843450188637,-0.937559902668,-9.56100654602,0.00534689659253,0.00332292192616,-0.00188196147792,0.0274518691003,-0.0930788367987,0.62681889534,0.0,0.0,0.0
83643469,-0.8891903162,-0.788107633591,-9.60089874268,0.00109448458534,-1.12161637844e-06,-0.00030508582131,0.0274518691003,-0.0930788367987,0.62681889534,0.0,0.0,0.0
83647609,-0.69164955616,-0.884517967701,-9.64970111847,-0.00357408449054,0.00360536412336,0.00143018353265,0.0274518691003,-0.0930788367987,0.62681889534,0.0,0.0,0.0
83647609,-0.69164955616,-0.884517967701,-9.64970111847,-0.00357408449054,0.00360536412336,0.00143018353265,0.0274518691003,-0.0930788367987,0.62681889534,0.0,0.0,0.0
83652307,-0.355637967587,-1.01431632042,-9.63803291321,-0.0112696113065,0.0058041322045,-0.00345400045626,0.0968241542578,-0.168165072799,0.488712370396,0.0,0.0,0.0
83655581,-0.200747907162,-1.15857672691,-9.52343940735,-0.00767276715487,0.00416928855702,-0.00450291763991,0.0968241542578,-0.168165072799,0.488712370396,0.0,0.0,0.0
83659395,-0.233130380511,-1.33175361156,-9.63775730133,-0.00492299348116,-0.00239073648117,-0.00646753003821,0.0831099450588,-0.153113141656,0.502466261387,0.0,0.0,0.0
83663624,-0.502531886101,-1.21612596512,-9.58294010162,-0.00448705954477,0.00137992436066,-0.0152608398348,0.0831099450588,-0.153113141656,0.502466261387,0.0,0.0,0.0
83667473,-0.758508980274,-1.01514136791,-9.52514457703,0.000326539535308,-0.00181038014125,-0.0125024197623,0.0831099450588,-0.153113141656,0.502466261387,0.0,0.0,0.0
83671550,-1.02578854561,-0.875232815742,-9.58026695251,0.00111935380846,-0.0100674256682,-0.00813321582973,0.0166269224137,-0.0787169486284,0.650301218033,0.0,0.0,0.0
83676310,-1.20294761658,-0.707630932331,-9.70828819275,-0.000532712263521,-0.0152347218245,-0.00349925225601,0.0166269224137,-0.0787169486284,0.650301218033,0.0,0.0,0.0
83680088,-1.15859079361,-0.829004049301,-9.97501659393,0.000838396139443,-0.00479596061632,0.00615600449964,0.042131587863,-0.101805746555,0.608400166035,0.0,0.0,0.0
83683336,-0.751453518867,-1.02866208553,-9.94695568085,-0.00323724118061,0.00673539564013,0.00377567764372,0.042131587863,-0.101805746555,0.608400166035,0.0,0.0,0.0
83688031,-0.41593965888,-1.02637195587,-9.99862289429,-0.00120879744645,0.0147816510871,0.00293912226334,0.042131587863,-0.101805746555,0.608400166035,0.0,0.0,0.0
83691432,-0.224975436926,-1.15322709084,-9.89924621582,0.0020668329671,0.024500079453,0.00171257241163,0.10718395561,-0.152128994465,0.469258069992,0.0,0.0,0.0
83695406,-0.259633928537,-1.06988012791,-9.65020751953,-0.00248028361239,0.0269077960402,-0.00720484601334,0.10718395561,-0.152128994465,0.469258069992,0.0,0.0,0.0
83699920,-0.338822841644,-0.882240653038,-9.4092206955,-0.00490721873939,0.0228001382202,-0.0146682793275,0.0540317632258,-0.104914583266,0.582683265209,0.0,0.0,0.0
83703377,-0.486450821161,-0.858969330788,-9.25043773651,-0.00668475776911,0.00644644908607,-0.0116638503969,0.0540317632258,-0.104914583266,0.582683265209,0.0,0.0,0.0
83703377,-0.486450821161,-0.858969330788,-9.25043773651,-0.00668475776911,0.00644644908607,-0.0116638503969,0.0540317632258,-0.104914583266,0.582683265209,0.0,0.0,0.0
83707428,-0.743918180466,-0.840132176876,-9.39389228821,-0.00881196651608,-0.0105624599382,-0.0127409845591,0.0540317632258,-0.104914583266,0.582683265209,0.0,0.0,0.0
83712196,-0.949766039848,-1.08043777943,-9.57814311981,-0.00152490858454,-0.0105751659721,0.00276491069235,0.0254311598837,-0.0743040293455,0.684491634369,0.0,0.0,0.0
83715927,-0.704945504665,-1.20781850815,-9.74030303955,-0.000779598020017,-0.00917461048812,0.00244843889959,0.0254311598837,-0.0743040293455,0.684491634369,0.0,0.0,0.0
83719411,-0.518418729305,-1.2139736414,-9.84473133087,0.00200425437652,-0.00172399985604,0.00521931517869,0.107519701123,-0.166854262352,0.534169256687,0.0,0.0,0.0
83724703,-0.365889817476,-1.18609070778,-9.93807792664,0.00754057569429,0.00733912503347,0.00534104323015,0.107519701123,-0.166854262352,0.534169256687,0.0,0.0,0.0
83727492,-0.355267167091,-1.08010292053,-9.67608356476,5.91481011725e-06,0.0132355615497,-0.00455871783197,0.107519701123,-0.166854262352,0.534169256687,0.0,0.0,0.0
83731324,-0.489809006453,-0.78160995245,-9.50432300568,-0.00610120175406,0.0113424826413,-0.0170507188886,0.0765502303839,-0.158552378416,0.55427724123,0.0,0.0,0.0
83736212,-0.75044554472,-0.760849356651,-9.38909053802,-0.0145796993747,-0.000305582914734,-0.0164985843003,0.0765502303839,-0.158552378416,0.55427724123,0.0,0.0,0.0
83739796,-1.01868617535,-0.769202649593,-9.54250144958,-0.01324193459,-0.0134465908632,-0.0164808966219,0.00718075362965,-0.0892739519477,0.708936095238,0.0,0.0,0.0
83743311,-1.32812070847,-1.01250588894,-9.84288787842,-0.00369834830053,-0.0122840413824,0.000782904098742,0.00718075362965,-0.0892739519477,0.708936095238,0.0,0.0,0.0
83748085,-1.03418719769,-1.2738878727,-9.75982570648,0.00178818136919,-0.00177766825072,0.00449646543711,0.00718075362965,-0.0892739519477,0.708936095238,0.0,0.0,0.0
83748085,-1.03418719769,-1.2738878727,-9.75982570648,0.00178818136919,-0.00177766825072,0.00449646543711,0.00718075362965,-0.0892739519477,0.708936095238,0.0,0.0,0.0
83751469,-0.728452444077,-0.978785991669,-9.88555812836,0.00349848624319,5.78121398576e-05,0.00566320493817,0.0729366838932,-0.162080109119,0.539891242981,0.0,0.0,0.0
83755328,-0.425611644983,-1.11967051029,-10.1796340942,0.0172741990536,0.0177453849465,0.0207830946892,0.0729366838932,-0.162080109119,0.539891242981,0.0,0.0,0.0
83768509,-0.145829349756,-0.704520881176,-9.28481292725,-0.0178122669458,0.0130179030821,-0.0199879352003,0.000963895057794,-0.0882037580013,0.679810523987,0.0,0.0,0.0
83772421,-0.620674550533,-0.780290842056,-9.35980415344,-0.0237327124923,-0.00530066853389,-0.0270698722452,0.000963895057794,-0.0882037580013,0.679810523987,0.0,0.0,0.0
83776547,-0.918998062611,-1.28261327744,-9.43246364594,-0.0112599683926,-0.00816723890603,-0.00584183260798,0.000963895057794,-0.0882037580013,0.679810523987,0.0,0.0,0.0
83784723,-0.77596116066,-1.1910700798,-9.88744163513,0.0125975180417,-0.0163740850985,0.0131167192012,0.0879350528121,-0.175607204437,0.5358928442,0.0,0.0,0.0
83788358,-0.599697113037,-1.33977484703,-9.93798732758,0.0217368435115,0.00668884441257,0.018820066005,0.0380458049476,-0.133342146873,0.556657195091,0.0,0.0,0.0
83792583,-0.498910754919,-0.971715509892,-9.81877040863,0.00975784379989,0.0118555966765,0.00353879341856,0.0380458049476,-0.133342146873,0.556657195091,0.0,0.0,0.0
83796321,-0.433320790529,-0.675844967365,-9.75375652313,0.00498796533793,0.0157965794206,-0.00696853594854,0.0380458049476,-0.133342146873,0.556657195091,0.0,0.0,0.0
83800478,-0.453536391258,-0.557947695255,-9.46363925934,-0.0154985133559,0.00727089401335,-0.0206842795014,0.0147264609113,-0.0779421851039,0.646293222904,0.0,0.0,0.0
83804892,-0.888892591,-0.694125711918,-9.50415229797,-0.0243755523115,-0.0059037450701,-0.0241920631379,0.0147264609113,-0.0779421851039,0.646293222904,0.0,0.0,0.0
83808446,-1.08111608028,-1.09730780125,-9.67265415192,-0.0179598480463,-0.00766834337264,-0.0112703870982,0.0986252352595,-0.184787169099,0.466863393784,0.0,0.0,0.0
83808446,-1.08111608028,-1.09730780125,-9.67265415192,-0.0179598480463,-0.00766834337264,-0.0112703870982,0.0986252352595,-0.184787169099,0.466863393784,0.0,0.0,0.0
83812334,-1.01004242897,-1.24382698536,-9.76502227783,-0.00785486306995,-0.0106888636947,-0.00580992782488,0.0986252352595,-0.184787169099,0.466863393784,0.0,0.0,0.0
83816417,-0.96388989687,-1.16555786133,-9.90369224548,0.0102112069726,-0.000654381758068,0.00988448876888,0.0986252352595,-0.184787169099,0.466863393784,0.0,0.0,0.0
83820423,-0.656861007214,-1.24439561367,-9.94972324371,0.0226941928267,0.0140106389299,0.0193743240088,0.0125923994929,-0.0775588899851,0.603497266769,0.0,0.0,0.0
83824128,-0.401863276958,-0.91178303957,-9.93468761444,0.0124721443281,0.0269295815378,0.00864539016038,0.0125923994929,-0.0775588899851,0.603497266769,0.0,0.0,0.0
83828856,-0.155843272805,-0.620928645134,-9.77411651611,0.0105203092098,0.0314990989864,0.00622977223247,0.0782127082348,-0.103802852333,0.576059699059,0.0,0.0,0.0
83832414,-0.128224015236,-0.625212192535,-9.39012908936,-0.00876219943166,0.0191766563803,-0.0101671740413,0.0782127082348,-0.103802852333,0.576059699059,0.0,0.0,0.0
83836224,-0.296207249165,-0.761687219143,-9.21849727631,-0.0256377756596,0.00198162603192,-0.0262132771313,0.0782127082348,-0.103802852333,0.576059699059,0.0,0.0,0.0
83840882,-0.599211752415,-1.0530153513,-9.55676555634,-0.0245296079665,-0.0105952695012,-0.0187908783555,0.0795961096883,-0.143277227879,0.546532452106,0.0,0.0,0.0
83844236,-0.748479127884,-1.55764222145,-9.38339138031,-0.0157573018223,-0.0114807160571,-0.0128668332472,0.0795961096883,-0.143277227879,0.546532452106,0.0,0.0,0.0
83848218,-0.875074982643,-1.32875430584,-9.48186016083,-0.00356621295214,-0.0164844486862,-0.00791918113828,0.0345071256161,-0.0852937996387,0.671595513821,0.0,0.0,0.0
83848218,-0.875074982643,-1.32875430584,-9.48186016083,-0.00356621295214,-0.0164844486862,-0.00791918113828,0.0345071256161,-0.0852937996387,0.671595513821,0.0,0.0,0.0
83853148,-0.843625724316,-1.46642076969,-9.80114078522,0.0192074812949,-0.00514517957345,0.011922808364,0.0345071256161,-0.0852937996387,0.671595513821,0.0,0.0,0.0
83856429,-0.763988018036,-1.06458425522,-9.91646003723,0.0171350706369,0.00519856577739,0.00532155297697,0.0345071256161,-0.0852937996387,0.671595513821,0.0,0.0,0.0
83860209,-0.64813119173,-0.654766082764,-9.86828327179,0.0193116664886,0.00900859199464,0.0112287346274,0.116842441261,-0.178396642208,0.496205151081,0.0,0.0,0.0
83864520,-0.478602230549,-0.624649703503,-9.67869663239,0.00429913820699,0.00302664143965,-0.000818338536192,0.116842441261,-0.178396642208,0.496205151081,0.0,0.0,0.0
83868236,-0.607026457787,-0.558224737644,-9.65205574036,-0.0170220993459,-0.00140435446519,-0.0174820963293,0.00866560917348,-0.0990313664079,0.689183235168,0.0,0.0,0.0
83872368,-0.693026185036,-0.993704497814,-9.72031593323,-0.0257782209665,0.000811958161648,-0.015855755657,0.00866560917348,-0.0990313664079,0.689183235168,0.0,0.0,0.0
83876911,-0.828940927982,-1.30393350124,-9.59838962555,-0.0259189866483,-0.000736561196391,-0.0192857347429,0.00866560917348,-0.0990313664079,0.689183235168,0.0,0.0,0.0
83880573,-0.958885610104,-1.26367914677,-9.75771617889,-0.00719491159543,0.00270973495208,-0.00444004638121,0.0764359757304,-0.164994210005,0.53512853384,0.0,0.0,0.0
83884701,-0.869849205017,-1.35388505459,-9.7729139328,0.0137111153454,0.0203059948981,0.00943926908076,0.0764359757304,-0.164994210005,0.53512853384,0.0,0.0,0.0
83892341,-0.329964369535,-0.659112632275,-9.77909946442,0.0258889198303,0.0154399890453,0.0201091784984,0.021176405251,-0.119826085865,0.567624807358,0.0,0.0,0.0
83896179,-0.0664027631283,-0.598497390747,-9.49139118195,0.00646924832836,0.00880204606801,0.00832670927048,0.021176405251,-0.119826085865,0.567624807358,0.0,0.0,0.0
83901398,-0.123287066817,-0.675267577171,-9.56718444824,-0.0141243319958,0.0029555526562,-0.0106879044324,0.0508247204125,-0.128661230206,0.615604221821,0.0,0.0,0.0
83901398,-0.123287066817,-0.675267577171,-9.56718444824,-0.0141243319958,0.0029555526562,-0.0106879044324,0.0508247204125,-0.128661230206,0.615604221821,0.0,0.0,0.0
83904312,-0.256819039583,-1.14109027386,-9.48210048676,-0.0255067180842,0.00386952864937,-0.0194730348885,0.0508247204125,-0.128661230206,0.615604221821,0.0,0.0,0.0
83908186,-0.396675050259,-1.336566329,-9.34560203552,-0.0329476259649,-0.00993935856968,-0.0297588836402,0.0577156171203,-0.155099198222,0.538716852665,0.0,0.0,0.0
83912691,-0.803480744362,-1.3530254364,-9.630235672,-0.0145886521786,-0.00668564997613,-0.0142275961116,0.0577156171203,-0.155099198222,0.538716852665,0.0,0.0,0.0
83916137,-0.987470030785,-1.51015639305,-9.56319332123,0.00653259409592,0.00421842187643,-0.00234978296794,0.0577156171203,-0.155099198222,0.538716852665,0.0,0.0,0.0
83920242,-0.967250049114,-0.962229073048,-9.69947624207,0.0182804260403,-0.00509064272046,0.000144486999488,0.0213236082345,-0.0898603275418,0.630651533604,0.0,0.0,0.0
83925805,-0.756982982159,-0.683301150799,-9.74975967407,0.0265300925821,-0.00792214926332,0.0203017517924,0.0213236082345,-0.0898603275418,0.630651533604,0.0,0.0,0.0
83929150,-0.677634716034,-0.614246726036,-9.75589752197,0.00593108776957,-0.00518902530894,0.00828807801008,0.090832516551,-0.167729690671,0.481285780668,0.0,0.0,0.0
83933066,-0.69878077507,-0.78705060482,-9.80924510956,-0.0119564300403,0.00292911799625,-0.00464516784996,0.090832516551,-0.167729690671,0.481285780668,0.0,0.0,0.0
83937362,-0.524208545685,-0.950280845165,-9.75954532623,-0.0249483529478,0.00257750647143,-0.019229484722,0.090832516551,-0.167729690671,0.481285780668,0.0,0.0,0.0
83941516,-0.698301196098,-1.15797257423,-9.94858837128,-0.0218530036509,0.00704335700721,-0.0176456272602,0.0191657934338,-0.0817294493318,0.650692462921,0.0,0.0,0.0
83944987,-0.864146411419,-1.29997646809,-9.8076133728,-0.006053192541,0.0232696589082,-0.0112990476191,0.0191657934338,-0.0817294493318,0.650692462921,0.0,0.0,0.0
83944987,-0.864146411419,-1.29997646809,-9.8076133728,-0.006053192541,0.0232696589082,-0.0112990476191,0.0191657934338,-0.0817294493318,0.650692462921,0.0,0.0,0.0
83949367,-0.841649889946,-1.11021900177,-9.58745288849,0.00984507799149,0.0252641662955,-0.00365050812252,0.0969394519925,-0.150721058249,0.483539670706,0.0,0.0,0.0
83953122,-0.601218700409,-0.846826612949,-9.62438106537,0.0210872124881,0.0159535929561,0.00833190046251,0.0969394519925,-0.150721058249,0.483539670706,0.0,0.0,0.0
83956990,-0.347182005644,-0.733109414577,-9.4645690918,0.0121109606698,0.00674064923078,0.0106061184779,0.0969394519925,-0.150721058249,0.483539670706,0.0,0.0,0.0
83961885,-0.300417482853,-0.868966937065,-9.49514865875,-0.000974982511252,-0.001854686765,0.00556685449556,0.118048347533,-0.18114925921,0.514702022076,0.0,0.0,0.0
83965490,-0.288757443428,-1.11454904079,-9.60639381409,-0.0109884841368,-0.0037895059213,-0.00495966430753,0.118048347533,-0.18114925921,0.514702022076,0.0,0.0,0.0
83968984,-0.17815297842,-1.21169149876,-9.58384990692,-0.0194016564637,-0.00852382741868,-0.0165528431535,0.00693808915094,-0.0839028432965,0.701837480068,0.0,0.0,0.0
83993098,-0.946933925152,-0.84157294035,-9.72158050537,-0.00142883101944,-0.0147182624787,0.00356766395271,0.000384507497074,-0.107367165387,0.672832548618,0.0,0.0,0.0
83997356,-0.832903683186,-1.03667604923,-9.92737007141,-0.0054615214467,-0.0108908424154,0.000985095975921,0.000384507497074,-0.107367165387,0.672832548618,0.0,0.0,0.0
